Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
521216,DHANROTO,X,12.94,12.94,12.94,12.94,100,0.01,1,
521105,OLYMPTX,X,10.35,10.35,10.35,10.35,100,0.01,1,
523550,KRYPTONQ,X,7.40,8.78,7.40,8.75,221,0.01,7,
523606,SIKA,X,175.95,175.95,175.95,175.95,9,0.01,2,
524336,SHHARICH,X,20.00,20.00,20.00,20.00,50,0.01,1,
513528,GLITTEKG,X,0.97,0.97,0.97,0.97,2010,0.01,2,
514470,WINSOMTX,B,12.60,12.60,12.60,12.60,101,0.01,1,
519602,KELLTONTEC,T,15.40,15.40,15.40,15.40,100,0.01,1,
517494,ACCEL,X,3.92,3.92,3.92,3.92,510,0.01,3,
531398,SOURCENTRL,X,50.05,50.05,50.05,50.05,20,0.01,1,
531525,ACESOFT,X,13.54,13.54,13.54,13.54,100,0.01,3,
531531,HATSUN,A,540.00,540.00,539.50,539.50,3,0.01,2,
531569,SANJIVIN,X,7.49,7.49,7.49,7.49,200,0.01,1,
530175,ODYSSEY,X,19.50,19.50,19.50,19.50,100,0.01,1,
530533,TERAI,X,32.55,32.55,32.55,32.55,50,0.01,1,
530401,VINYOFL,XT,20.30,20.30,20.30,20.30,80,0.01,1,
530427,CHOKSI,X,14.00,14.00,14.00,14.00,100,0.01,1,
526827,SPICEISL,X,10.10,10.10,10.10,10.10,100,0.01,1,
526614,EXPOGAS,XT,3.15,3.15,3.15,3.15,347,0.01,6,
530119,NATRAJPR,XT,19.40,19.40,19.40,19.40,100,0.01,1,
524632,SHUKRAPHAR,X,30.25,30.25,30.25,30.25,47,0.01,2,
526407,RPIL,X,8.75,8.75,8.75,8.75,200,0.01,2,
526117,SHERVANI,X,314.00,314.00,314.00,314.00,5,0.01,1,
526137,SHETR,X,17.00,17.00,17.00,17.00,100,0.01,1,
509148,GOVINDRU,Z,1.59,1.59,1.59,1.59,976,0.01,3,
508922,MSRINDIA,X,7.85,9.33,7.85,9.00,223,0.01,6,
507960,GUJHOTE,X,84.45,84.45,83.00,83.00,20,0.01,2,
507970,PARMCOS-B,X,11.00,11.00,10.39,10.39,102,0.01,4,
512634,SAVERA,X,33.60,33.90,33.60,33.90,51,0.01,2,
512499,SHALPRO,X,0.49,0.49,0.49,0.49,3000,0.01,3,
511571,SODFC,X,20.85,20.85,20.85,20.85,80,0.01,2,
511413,CREST,B,64.90,64.90,64.90,64.90,20,0.01,2,
506520,JAYCH,X,3.52,3.52,3.52,3.52,501,0.01,3,
505324,MANUGRAPH,B,7.29,7.29,7.29,7.29,200,0.01,1,
500350,RSWM,B,75.05,75.05,75.05,75.05,25,0.01,1,
500356,RAMANEWS,B,9.67,12.20,9.67,12.20,168,0.01,9,
500370,SALORAINTL,X,11.12,11.12,11.12,11.12,100,0.01,1,
500327,PILITA,B,4.36,4.50,4.36,4.50,420,0.01,2,
590018,HISARMET,B,56.00,56.00,56.00,56.00,34,0.01,4,
540669,UTINEXT50,B,275.00,280.00,260.00,260.00,7,0.01,7,
540774,IFGLEXPOR,B,111.70,111.70,111.70,111.70,10,0.01,2,
541005,KANCOTEA,X,28.25,28.25,28.25,28.25,53,0.01,2,
500313,OILCOUNTUB,B,4.50,4.50,4.50,4.50,30,0.00,4,
500418,TOKYOPLAST,B,61.25,62.00,61.25,62.00,6,0.00,2,
501848,GLOBOFFS,B,3.63,3.63,3.63,3.63,10,0.00,1,
501343,MOTOGENFIN,B,22.00,26.00,22.00,26.00,27,0.00,3,
501150,CENTRUM,A,11.95,11.95,11.85,11.85,16,0.00,2,
500540,PREMIER,B,1.45,1.45,1.45,1.45,200,0.00,1,
500220,JASCH,X,26.55,26.55,26.55,26.55,20,0.00,1,
500236,KANELIND,XT,0.25,0.25,0.25,0.25,1000,0.00,2,
500058,BIHSPONG,XT,0.56,0.56,0.56,0.56,1,0.00,1,
500159,METROGLOBL,X,49.00,49.00,47.50,47.50,9,0.00,3,
500160,GTL,T,1.28,1.28,1.28,1.28,60,0.00,1,
505230,CIMMCO,B,14.85,14.85,14.85,14.85,1,0.00,1,
505690,BRADYM,X,64.80,64.80,64.80,64.80,8,0.00,2,
504351,EMPOWER,X,0.19,0.19,0.19,0.19,51,0.00,1,
504392,KRISHNA,XT,16.81,16.81,16.81,16.81,2,0.00,1,
504335,PAZEL,X,0.50,0.52,0.50,0.52,1210,0.00,3,
503641,ZODIACVEN,XT,13.15,13.15,13.15,13.15,11,0.00,1,
503776,MODIPON,X,13.58,13.58,13.58,13.58,51,0.00,2,
503837,SHRAJSYNQ,X,1.64,1.64,1.64,1.64,500,0.00,1,
503863,SHRMFGC,XT,4.80,4.80,4.80,4.80,1,0.00,1,
505840,JAIPAN,X,9.50,9.50,9.50,9.50,10,0.00,2,
507435,KHODAY,XT,70.00,70.00,70.00,70.00,10,0.00,1,
507474,KFBL,X,41.55,41.55,41.55,41.55,5,0.00,1,
507580,IVP,B,38.60,38.60,38.60,38.60,24,0.00,3,
507598,KLRFM,X,28.90,28.90,28.90,28.90,10,0.00,1,
511441,GUJCRED,XT,8.00,8.00,7.98,7.98,55,0.00,2,
511447,SYLPH,X,3.96,3.96,3.96,3.96,25,0.00,1,
511724,BALFC,X,25.10,25.10,25.10,25.10,1,0.00,1,
511736,USHDI,X,0.19,0.19,0.19,0.19,1245,0.00,3,
511742,UGROCAP,X,134.25,134.25,134.25,134.25,1,0.00,1,
512247,ASHCAP,X,1.95,2.05,1.95,2.05,245,0.00,4,
511601,YASHMGM,X,5.61,5.61,5.61,5.61,1,0.00,1,
512064,VISVEN,XT,53.25,53.25,53.25,53.25,10,0.00,1,
512093,CRANESSOFT,X,0.56,0.56,0.56,0.56,21,0.00,2,
512359,SWORDEDGE,XT,7.45,7.45,7.45,7.45,10,0.00,1,
512624,REGENTRP,X,1.50,1.50,1.50,1.50,100,0.00,1,
512626,ORBTEXP,B,55.35,56.80,55.35,56.80,2,0.00,2,
512587,ZODJRDMKJ,B,24.50,24.50,24.50,24.50,2,0.00,1,
513305,TERRASCOPE,X,3.52,3.52,3.52,3.52,180,0.00,3,
507828,ANSALHSG,B,3.35,3.35,3.35,3.35,50,0.00,1,
507864,PIONRINV,X,26.35,26.35,26.35,26.35,3,0.00,1,
507813,NOL,X,30.55,30.55,30.55,30.55,10,0.00,1,
508954,FINKURVE,X,34.80,34.80,34.80,34.80,1,0.00,1,
509152,GRPLTD,B,590.00,590.00,590.00,590.00,1,0.00,1,
509009,AUSOMENT,B,28.60,28.60,28.60,28.60,2,0.00,2,
509020,RUCHINFRA,T,7.25,7.25,7.25,7.25,1,0.00,1,
511076,SATINDLTD,X,18.30,18.30,18.30,18.30,50,0.00,2,
511108,SHIVTEX,B,73.50,73.50,73.50,73.50,2,0.00,1,
511000,MADHUSE,XT,3.00,3.00,3.00,3.00,200,0.00,1,
526027,CUBEXTUB,B,10.45,10.45,10.45,10.45,50,0.00,3,
526217,HITECHCORP,B,70.00,70.00,70.00,70.00,1,0.00,1,
526409,KKALPANAIND,X,14.79,14.79,14.79,14.79,35,0.00,3,
526504,DOLPHMED,XT,0.86,0.86,0.82,0.83,691,0.00,5,
526538,MAXIMAA,XT,2.75,2.75,2.75,2.75,4,0.00,1,
526441,VISIONCINE,X,0.78,0.78,0.78,0.78,10,0.00,1,
526471,WINSOMBR,XT,4.31,4.31,4.31,4.31,200,0.00,3,
524576,VIVIDIND,X,12.00,12.00,12.00,12.00,40,0.00,1,
524580,PRIYALT,X,7.70,7.70,7.70,7.70,50,0.00,1,
524758,WINTAC,X,193.00,193.00,193.00,193.00,1,0.00,1,
524820,PANAMAPET,B,40.80,40.80,40.80,40.80,20,0.00,1,
530125,SAMRATPH,X,77.65,77.65,77.65,77.65,1,0.00,1,
530109,ANUPAM,X,12.92,12.92,12.92,12.92,5,0.00,1,
530045,TITANSEC,X,3.49,3.49,3.49,3.49,19,0.00,2,
526905,PADMAIND,X,4.68,4.68,4.68,4.68,5,0.00,1,
526965,GUJCRAFT,XT,19.00,19.00,19.00,19.00,9,0.00,1,
530017,SIL,T,9.46,9.46,9.46,9.46,1,0.00,1,
526717,GOPALA,Z,3.04,3.20,3.04,3.20,26,0.00,2,
526622,MFLINDIA,XT,0.19,0.19,0.19,0.19,300,0.00,1,
526861,RISHILASE,X,6.28,6.28,6.28,6.28,1,0.00,1,
526775,VALIANT,X,27.00,27.00,26.00,27.00,24,0.00,5,
526737,CORPOCO,X,2.80,2.80,2.80,2.80,10,0.00,1,
530459,VALSONQ,X,14.29,14.29,14.29,14.29,5,0.00,1,
530579,UYFINCORP,X,1.51,1.51,1.51,1.51,1,0.00,1,
530585,SWASTIKA,X,77.40,77.40,77.40,77.40,1,0.00,1,
530177,SPSINT,X,11.00,11.00,11.00,11.00,10,0.00,1,
530199,THEMISMED,B,310.80,310.80,310.80,310.80,1,0.00,1,
530341,MUKESHB,X,133.95,133.95,133.95,133.95,1,0.00,1,
530889,ALKA,XT,0.19,0.19,0.19,0.19,3050,0.00,3,
530825,DAIKAFFI,X,20.00,20.00,20.00,20.00,1,0.00,1,
530695,PRIMEPRO,X,10.23,10.23,10.23,10.23,1,0.00,1,
530677,SUPREME,X,10.93,10.93,10.93,10.93,1,0.00,1,
531624,COUNCODOS,B,1.22,1.22,1.22,1.22,5,0.00,1,
531626,OROSMITHS,X,2.00,2.00,2.00,2.00,10,0.00,1,
531556,CORALFINAC,B,14.00,14.00,14.00,14.00,5,0.00,1,
531752,SUNTECHNO,XT,0.19,0.20,0.19,0.19,1000,0.00,3,
531744,GINISILK,XT,58.45,58.45,58.45,58.45,10,0.00,1,
531737,GREENCREST,X,0.50,0.50,0.50,0.50,7,0.00,3,
531692,KHYATI,XT,0.38,0.38,0.38,0.38,5,0.00,1,
531667,RRMETAL,XT,32.15,32.15,32.15,32.15,25,0.00,1,
531680,MAYUR,XT,3.10,3.10,3.10,3.10,10,0.00,1,
531336,AUROCOK,XT,5.81,5.81,5.81,5.81,1,0.00,1,
531472,CYBELEIND,XT,3.68,3.68,3.68,3.68,197,0.00,2,
531494,NAVBLDR,X,7.61,7.61,7.61,7.61,100,0.00,1,
531411,TUNITEX,X,0.19,0.19,0.19,0.19,5,0.00,1,
531297,ARTEFACT,X,23.60,23.60,23.60,23.60,42,0.00,1,
531216,COMFINTE,X,5.15,5.15,5.15,5.15,10,0.00,1,
531199,GLANCE,X,36.60,36.60,36.60,36.60,2,0.00,1,
517477,ELNET,X,89.70,89.70,89.70,89.70,1,0.00,1,
517356,ACIIN,X,0.28,0.28,0.28,0.28,50,0.00,1,
517437,DUTRON,XT,120.00,120.00,120.00,120.00,7,0.00,1,
517548,STARLITE,XT,3.59,3.59,3.59,3.59,100,0.00,1,
517530,SURANAT&P,B,3.10,3.10,3.10,3.10,266,0.00,1,
519230,RICHIRICH,X,1.94,1.94,1.94,1.94,500,0.00,1,
519214,WILLIMFI,X,5.88,5.88,5.88,5.88,21,0.00,1,
519285,TARAI,XT,5.50,6.00,5.50,6.00,102,0.00,2,
519457,VIRATCRA,X,16.75,16.75,16.75,16.75,10,0.00,1,
521082,SPENTEX,T,0.32,0.32,0.32,0.32,1,0.00,1,
514442,SRIKPRIND,X,10.50,10.50,10.50,10.50,10,0.00,1,
515085,RESTILE,X,2.14,2.22,1.84,1.84,271,0.00,4,
515093,MADHAV,B,22.00,22.00,21.00,21.00,27,0.00,5,
516007,MANGTIMBER,B,7.00,7.00,7.00,7.00,100,0.00,1,
517063,JETKINGQ,X,24.00,24.00,24.00,24.00,2,0.00,2,
513519,PITTIENG,B,25.00,25.00,25.00,25.00,15,0.00,1,
514326,PATSPINLTD,B,3.92,3.92,3.92,3.92,10,0.00,1,
514300,PIONEEREMB,B,24.00,24.00,24.00,24.00,25,0.00,1,
524314,GUJTERC,X,7.61,7.61,7.61,7.61,100,0.00,1,
524136,PCCOSMA,X,80.75,80.75,80.75,80.75,2,0.00,1,
524038,VENLONENT,X,1.20,1.20,1.20,1.20,500,0.00,1,
523676,GOLKUNDIA,X,14.00,14.00,14.00,14.00,50,0.00,1,
523519,UNIOFFICE,XT,0.71,0.71,0.71,0.71,1,0.00,1,
523850,AXTEL,X,104.00,104.00,104.00,104.00,2,0.00,2,
523722,SVAMSOF,X,0.29,0.29,0.29,0.29,500,0.00,1,
521244,CHITRTX,XT,1.18,1.18,1.18,1.18,1,0.00,1,
522163,DIAPOWER,Z,0.56,0.56,0.56,0.56,500,0.00,1,
522217,GUJAPOLLO,B,152.40,152.40,151.75,151.75,5,0.00,2,
522209,YOGISUNG,XT,1.60,1.60,1.60,1.60,249,0.00,1,
523120,ADORMUL,X,30.00,30.00,30.00,30.00,1,0.00,1,
523419,TNTELE,T,1.75,1.75,1.75,1.75,52,0.00,2,
523301,TCPLPACK,B,245.60,245.60,245.60,245.60,1,0.00,1,
532326,INTENTECH,B,17.05,17.05,17.05,17.05,10,0.00,1,
532056,ADIEXRE,XT,5.77,5.77,5.23,5.23,101,0.00,2,
532092,SAGARPROD,X,9.30,9.30,9.30,9.30,1,0.00,1,
532097,MUKANDENGG,B,7.50,7.50,7.50,7.50,71,0.00,1,
532123,BSELINFRA,B,0.91,0.91,0.91,0.91,300,0.00,2,
532124,RELIABVEN,X,8.94,8.94,8.94,8.94,10,0.00,1,
532053,WALLFORT,X,17.45,17.45,17.45,17.45,21,0.00,3,
531867,UNITINT,X,5.65,5.65,5.65,5.65,150,0.00,2,
531917,TWINSTAR,Z,0.94,0.94,0.94,0.94,175,0.00,3,
532410,TRANSCOR,X,8.35,8.35,8.35,8.35,29,0.00,3,
532380,BABA,X,3.56,3.56,3.56,3.56,1,0.00,1,
532395,AXISCADES,B,35.40,35.40,35.40,35.40,20,0.00,1,
532350,PADMALAYAT,XT,2.08,2.08,2.08,2.08,50,0.00,1,
532459,FAZE3AUTO,X,16.20,16.20,16.20,16.20,5,0.00,1,
532444,TSPIRITUAL,X,0.37,0.37,0.37,0.37,150,0.00,1,
532416,NEXTMEDIA,T,3.96,3.96,3.96,3.96,100,0.00,1,
532716,GILLANDERS,B,26.45,26.45,26.45,26.45,5,0.00,1,
532624,JINDALPHOT,B,14.57,14.57,14.57,14.57,1,0.00,1,
532695,CELEBRITY,B,4.78,4.78,4.78,4.78,10,0.00,1,
532997,KSK,B,0.40,0.40,0.40,0.40,500,0.00,1,
533012,LPDC,T,1.25,1.25,1.25,1.25,500,0.00,1,
533101,SURYAAMBA,X,43.10,43.10,43.10,43.10,2,0.00,1,
533056,VEDAVAAG,X,19.75,19.75,19.75,19.75,1,0.00,1,
533216,TECHNOFAB,B,5.46,5.46,5.46,5.46,1,0.00,1,
533157,SYNCOM,T,1.55,1.55,1.55,1.55,500,0.00,2,
532920,EDL,Z,5.35,5.35,5.35,5.35,9,0.00,1,
532923,RGL,B,220.00,225.15,218.00,225.15,3,0.00,3,
532946,BANG,B,16.25,16.25,16.25,16.25,1,0.00,1,
532850,MIC,B,0.77,0.77,0.77,0.77,640,0.00,4,
532828,AMDIND,B,14.75,14.75,14.75,14.75,50,0.00,1,
532820,ELAND,XT,4.24,4.24,4.04,4.04,30,0.00,2,
532826,RAJTV,B,32.50,32.50,32.50,32.50,30,0.00,1,
532869,TARMAT,B,23.00,23.00,23.00,23.00,1,0.00,1,
533293,KIRLOSENG,B,105.50,107.70,105.50,107.70,7,0.00,4,
533257,INDOSOLAR,Z,0.88,0.88,0.88,0.88,100,0.00,1,
533543,BROOKS,T,31.90,31.90,31.90,31.90,11,0.00,2,
533638,FLEXITUFF,B,5.14,5.14,5.14,5.14,105,0.00,2,
533605,SETUINFRA,T,0.79,0.79,0.79,0.79,1000,0.00,1,
533506,INVENTURE,B,10.90,10.90,10.90,10.90,20,0.00,5,
533704,ESSARSHPNG,B,8.65,8.65,8.65,8.65,100,0.00,1,
537008,ICICINF100,B,109.00,111.00,109.00,111.00,3,0.00,3,
537069,ARNOLD,X,28.25,30.00,28.25,30.00,3,0.00,2,
537092,MODEX,X,3.65,3.65,3.65,3.65,50,0.00,1,
537253,SUNLOC,X,18.70,19.00,18.70,19.00,11,0.00,3,
537820,VFL,B,0.38,0.38,0.38,0.38,225,0.00,1,
538607,TOYAMIND,XT,2.75,2.94,2.75,2.94,78,0.00,2,
538611,RTFL,XT,17.60,17.60,17.60,17.60,1,0.00,1,
538634,VRL,X,37.40,37.40,34.05,34.05,28,0.00,4,
538539,JTAPARIA,X,0.23,0.23,0.23,0.23,16,0.00,1,
538540,RLFL,X,0.19,0.19,0.19,0.19,1000,0.00,1,
538557,SAIBABA,X,1.42,1.42,1.42,1.42,500,0.00,2,
538365,ADHUNIKIND,B,20.00,20.00,20.00,20.00,20,0.00,1,
538452,QUASAR,XT,12.58,12.58,12.58,12.58,53,0.00,2,
538081,HARIAAPL,X,0.40,0.40,0.40,0.40,200,0.00,1,
538180,GOLDLINE,XT,0.25,0.25,0.25,0.25,1020,0.00,2,
538212,SHARPINV,X,0.22,0.22,0.22,0.22,500,0.00,1,
535620,BINNYMILLS,X,37.25,37.25,37.25,37.25,2,0.00,1,
535204,MUKTA,X,3.00,3.00,3.00,3.00,9,0.00,1,
534680,SRGHFL,B,49.15,49.15,49.15,49.15,1,0.00,1,
534600,JTLINFRA,X,82.90,82.90,82.90,82.90,5,0.00,1,
534532,LYPSAGEMS,B,3.69,3.69,3.69,3.69,2,0.00,1,
540210,TMRVL,B,9.03,9.03,9.03,9.03,25,0.00,1,
540154,IDFSENSEXE,B,350.00,350.00,345.01,345.01,2,0.00,2,
540361,DANUBE,XT,3.47,3.47,3.47,3.47,61,0.00,3,
539195,POEL,X,20.30,20.30,18.65,18.65,13,0.00,3,
539176,HAWAENG,XT,21.40,21.40,21.40,21.40,10,0.00,1,
539201,SATIA,B,80.60,80.60,80.60,80.60,1,0.00,1,
539143,PANTH,X,37.25,37.25,37.25,37.25,1,0.00,1,
539312,UTISENSETF,B,360.00,360.00,360.00,360.00,1,0.00,1,
539267,DRHABEEB,XT,54.15,54.15,54.15,54.15,1,0.00,1,
538787,GBFL,X,2.45,2.45,2.45,2.45,258,0.00,4,
538890,MKEXIM,X,16.75,16.75,16.75,16.75,10,0.00,1,
538833,ANUBHAV,T,4.38,4.38,4.38,4.38,1,0.00,1,
538708,ETIL,X,2.46,2.46,2.46,2.46,98,0.00,1,
538653,EML,X,0.19,0.19,0.19,0.19,4,0.00,1,
539031,SETFBSE100,B,103.95,103.95,103.95,103.95,7,0.00,2,
539032,FRASER,X,2.27,2.30,2.27,2.30,130,0.00,2,
539040,TTIL,X,0.60,0.60,0.60,0.60,146,0.00,2,
538928,KARNAVATI,B,15.55,15.55,15.55,15.55,31,0.00,1,
539009,GBLIL,XT,0.60,0.60,0.60,0.60,1,0.00,1,
539012,MEGRISOFT,XT,12.75,12.75,12.75,12.75,46,0.00,2,
539480,LICNETFN50,B,106.00,106.00,106.00,106.00,1,0.00,1,
539487,LICNETFSEN,B,420.00,425.00,420.00,425.00,2,0.00,2,
539399,BELLACASA,T,90.00,90.00,90.00,90.00,1,0.00,1,
539725,GOKULAGRO,B,13.15,13.15,13.15,13.15,60,0.00,2,
539596,DELTA,X,1.37,1.37,1.37,1.37,5,0.00,1,
539841,LANCER,B,27.00,27.00,27.00,27.00,8,0.00,1,
539798,UMIYA,B,6.93,6.93,6.93,6.93,10,0.00,1,
539800,CHDCHEM,T,38.95,38.95,38.95,38.95,1,0.00,1,
539938,MIL,XT,16.45,16.45,16.45,16.45,25,0.00,1,
539945,ICICINV20,B,51.30,51.30,51.30,51.30,1,0.00,1,
539982,ASYL,T,11.79,11.79,11.79,11.79,2,0.00,1,
540024,ASHARI,X,9.10,9.10,9.10,9.10,2,0.00,1,
540027,PTIL,T,352.60,352.60,352.60,352.60,1,0.00,1,
541092,ABSLRIF6RG,B,5.80,5.80,5.80,5.80,40,0.00,1,
541252,ABSLRIF7RG,B,6.86,6.86,6.86,6.86,2,0.00,1,
541627,HITECHWIND,X,20.00,20.00,17.55,18.90,7,0.00,3,
541809,ICICINXT50,B,25.00,25.53,25.00,25.53,2,0.00,2,
541890,SPACEINCUBA,XT,0.28,0.28,0.28,0.28,148,0.00,1,
542513,UTISXN50,B,280.00,280.00,280.00,280.00,1,0.00,1,
542141,TECHNOE,B,195.85,195.85,195.85,195.85,3,0.00,2,
542231,NILASPACES,B,0.84,0.84,0.84,0.84,10,0.00,1,
542233,TREJHARA,B,5.48,5.48,5.48,5.48,18,0.00,1,
542367,XELPMOC,B,43.25,54.95,43.25,54.95,6,0.00,3,
540981,KTKIND4RG,B,8.35,8.35,8.35,8.35,1,0.00,1,
540901,PRAXIS,B,34.15,34.15,34.15,34.15,10,0.00,1,
540799,DACEFRG,B,9.00,9.00,9.00,9.00,1,0.00,1,
540826,NCBFIVCG,B,4.97,4.97,4.97,4.97,1,0.00,1,
540789,DNAMEDIA,B,0.36,0.41,0.36,0.41,500,0.00,2,
540401,MAXIMUS,B,79.85,79.85,79.85,79.85,1,0.00,1,
540615,7NR,B,13.36,13.36,13.36,13.36,65,0.00,4,
590022,EASTSILK,B,0.73,0.73,0.73,0.73,50,0.00,1,
590115,M50,B,99.00,99.00,99.00,99.00,1,0.00,1,
542839,NIEHSPD,B,1.85,1.85,1.85,1.85,400,0.00,1,
542843,NIEHSPG,B,7.66,7.66,7.66,7.66,5,0.00,1,
543174,11GPG,B,1.96,1.96,1.96,1.96,1,0.00,1,
543181,11AGG,B,0.26,0.26,0.26,0.26,1,0.00,1,
542921,ICICIM150,B,53.82,53.82,53.82,53.82,5,0.00,5,

