,Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,Unnamed: 10
0,500247,KOTAKBANK,A,1320.0,1352.55,1299.4,1343.2,56675895,703339.21,30968,
1,506395,COROMANDEL,A,646.2,657.2,617.65,640.05,9264331,58394.81,35667,
2,500034,BAJFINANCE,A,2185.0,2374.9,2162.5,2346.7,846447,19207.9,54512,
3,532822,IDEA,A,6.65,7.87,6.61,7.73,126797062,9330.09,289417,
4,500112,SBIN,A,170.3,171.25,167.25,170.25,4434379,7500.53,22093,
5,532187,INDUSINDBK,A,413.9,438.65,404.5,434.85,1737591,7341.71,26946,
6,500180,HDFCBANK,A,988.0,1005.0,975.4,1000.9,685663,6813.27,20510,
7,500325,RELIANCE,A,1521.0,1540.0,1521.0,1536.1,418550,6413.42,22789,
8,500570,TATAMOTORS,A,89.4,97.3,89.4,96.5,6287956,5931.84,22353,
9,532215,AXISBANK,A,396.75,414.6,391.85,409.9,1428955,5747.82,25049,
10,532174,ICICIBANK,A,337.1,350.0,332.45,348.5,1659289,5689.46,19292,
11,532454,BHARTIARTL,A,563.1,572.1,556.25,558.0,863673,4871.97,18414,
12,532978,BAJAJFINSV,A,4845.0,5235.55,4746.2,5186.3,96741,4849.92,14456,
13,500010,HDFC,A,1735.1,1821.7,1732.05,1814.75,247471,4410.84,15676,
14,532500,MARUTI,A,5781.25,5848.0,5624.85,5687.95,71859,4110.86,11857,
15,517334,MOTHERSUMI,A,97.35,105.5,94.2,101.9,3695984,3666.47,16816,
16,505537,ZEEL,A,186.8,202.8,185.7,199.05,1785045,3490.72,14124,
17,500470,TATASTEEL,A,317.3,323.2,314.7,319.3,992819,3170.83,11199,
18,500510,LT,A,930.0,952.5,913.35,945.4,283269,2649.27,12896,
19,524715,SUNPHARMA*,A,471.0,480.95,469.25,473.2,508566,2421.95,11724,
20,532720,M&MFIN,A,147.95,152.7,146.2,151.45,1469116,2210.98,11427,
21,531642,MARICO,A,338.25,345.0,330.0,330.75,615834,2048.96,3812,
22,500209,INFY,A,699.9,711.65,698.3,708.05,288345,2038.41,6704,
23,511218,SRTRANSFIN,A,580.0,592.7,563.35,587.1,351306,2031.9,10160,
24,505200,EICHERMOT,A,17450.0,17505.95,16976.35,17405.55,11453,1976.34,4191,
25,540065,RBLBANK,A,129.55,130.25,125.0,127.1,1545217,1974.11,10872,
26,500087,CIPLA,A,648.95,658.25,636.25,637.45,301936,1950.87,5983,
27,500302,PEL,A,1113.0,1194.0,1103.3,1179.25,169354,1943.84,11325,
28,500875,ITC,A,201.8,201.8,196.75,197.2,973789,1939.39,9739,
29,532296,GLENMARK,A,372.7,393.25,372.5,388.75,480065,1859.87,11186,
30,511243,CHOLAFIN,A,154.0,159.7,153.05,157.85,1110280,1741.81,16960,
31,532898,POWERGRID,A,159.5,168.3,158.7,164.95,1065473,1727.49,5913,
32,533519,L&TFH,A,58.7,60.9,57.25,60.55,2618953,1558.7,7736,
33,500400,TATAPOWER,A,41.05,42.85,40.55,42.5,3729775,1551.77,7316,
34,532540,TCS,A,2054.9,2081.0,2040.0,2046.9,74927,1541.77,6887,
35,500124,DRREDDY,A,3950.8,4007.25,3888.4,3896.9,38802,1531.64,3271,
36,532523,BIOCON,A,389.8,395.9,381.4,382.7,393075,1527.48,6989,
37,500182,HEROMOTOCO,A,2368.0,2390.7,2284.3,2321.4,64272,1500.83,5927,
38,500257,LUPIN,A,856.0,874.0,852.05,870.9,172770,1498.64,5330,
39,519183,ADFFOODS,B,275.3,282.4,273.0,276.75,544656,1492.94,506,
40,541153,BANDHANBNK,A,228.1,243.8,223.4,240.5,629273,1483.96,7398,
41,500495,ESCORTS,A,977.95,977.95,950.2,958.45,153748,1482.41,4857,
42,500696,HINDUNILVR,A,2120.0,2125.8,2094.25,2107.3,70001,1478.55,5923,
43,524804,AUROPHARMA,A,726.9,757.1,725.6,733.9,195128,1441.62,4360,
44,533278,COALINDIA,A,149.0,149.2,143.05,143.4,971810,1401.98,7287,
45,532286,JINDALSTEL,A,130.0,131.25,127.1,129.35,1049234,1356.13,5203,
46,500114,TITAN,A,958.0,983.55,947.0,975.75,130923,1271.45,5902,
47,500295,VEDL,A,94.25,97.2,93.7,96.85,1319648,1267.35,4742,
48,500043,BATAINDIA,A,1405.8,1438.95,1405.8,1433.7,88609,1262.89,5995,
49,500520,M&M,A,462.2,478.95,461.0,462.5,265480,1240.49,5872,
50,500477,ASHOKLEY,A,46.75,48.15,45.4,47.7,2571142,1211.03,5719,
51,539448,INDIGO,A,950.0,963.7,935.15,945.55,126231,1198.68,6520,
52,500825,BRITANNIA,A,3449.0,3479.55,3400.5,3450.3,34421,1189.95,2639,
53,532432,UNITDSPR,B,593.9,593.9,571.7,573.25,199794,1151.6,5539,
54,512070,UPL,A,421.3,428.95,415.0,424.85,266168,1128.37,6585,
55,500253,LICHSGFIN,A,252.0,258.45,250.6,253.5,444111,1127.71,6684,
56,500493,BHARATFORG,A,338.9,341.85,332.25,333.8,330479,1111.5,5831,
57,532155,GAIL,A,93.8,97.1,91.0,96.65,1109754,1051.45,4668,
58,535648,JUSTDIAL,A,392.0,414.0,384.05,410.3,250872,1014.43,4937,
59,500101,ARVIND,A,32.6,36.2,31.4,36.2,2946289,999.9,5683,
60,543066,SBICARD,B,552.7,572.9,552.7,569.95,169812,959.2,11867,
61,540777,HDFCLIFE,A,515.0,522.0,497.35,499.55,189106,954.85,6794,
62,532868,DLF,A,153.7,158.95,150.6,157.4,616914,951.48,4499,
63,500271,MFSL,A,482.5,487.35,457.0,463.65,201604,945.04,6954,
64,532343,TVSMOTOR,A,351.0,372.75,344.75,364.25,256373,935.5,7308,
65,532488,DIVISLAB,A,2508.0,2537.7,2400.0,2410.8,37336,922.62,3206,
66,532134,BANKBARODA,A,42.7,43.1,41.35,42.1,2191254,922.19,15002,
67,500469,FEDERALBNK,A,47.0,48.05,45.95,47.65,1931865,912.18,5510,
68,530965,IOC,A,86.25,86.95,84.75,85.75,1063432,911.02,4920,
69,532321,CADILAHC,A,351.7,364.3,351.05,353.05,253372,908.85,6679,
70,500878,CEATLTD,A,845.0,893.0,845.0,887.95,104134,908.5,2813,
71,535789,IBULHSGFIN,A,128.8,130.2,124.75,126.85,703862,894.38,7012,
72,500408,TATAELXSI,A,781.0,934.05,781.0,820.05,105375,874.13,4955,
73,500575,VOLTAS,A,577.0,577.0,536.4,557.8,156668,861.94,4430,
74,500820,ASIANPAINT,A,1693.5,1732.35,1681.45,1709.85,49661,852.24,3576,
75,500228,JSWSTEEL,A,194.5,197.7,190.45,192.25,439239,847.91,5449,
76,532689,PVR,A,981.0,981.0,953.4,972.05,86891,839.18,4102,
77,539957,MGL,A,985.0,985.0,947.0,966.35,86294,831.07,3557,
78,532977,BAJAJ-AUTO,A,2757.05,2813.8,2725.7,2795.75,29913,829.22,3441,
79,532538,ULTRACEMCO,A,3815.0,3854.95,3772.0,3833.3,21286,811.93,2727,
80,532555,NTPC,A,99.2,99.2,96.05,96.75,817786,793.84,3258,
81,532531,STAR,A,403.7,421.0,399.5,409.6,190987,789.39,3933,
82,500790,NESTLEIND,A,17432.0,17432.0,16980.0,17020.9,4493,768.54,2158,
83,532483,CANBK,A,92.5,94.6,90.8,92.15,826669,764.11,3915,
84,500547,BPCL,A,347.5,347.7,337.5,341.65,216663,740.34,4246,
85,500104,HINDPETRO,A,196.7,196.85,192.4,193.75,380063,738.8,3413,
86,500440,HINDALCO,A,142.5,143.5,138.9,141.15,515074,726.34,4031,
87,532819,MINDTREE,A,899.9,943.0,891.2,920.45,78424,724.3,2743,
88,532509,SUPRAJIT,A,112.9,123.4,112.9,121.85,617289,707.12,1252,
89,524164,IOLCP,B,379.0,397.75,370.0,390.0,178359,689.45,5890,
90,500103,BHEL,A,28.0,28.55,27.45,28.0,2461678,689.21,3673,
91,532733,SUNTV,A,415.0,424.8,405.35,415.05,164030,680.09,3387,
92,532424,GODREJCP,A,637.0,647.0,632.35,639.15,105597,676.45,3218,
93,540376,DMART,A,2315.0,2390.0,2291.0,2381.15,28735,673.4,4532,
94,532281,HCLTECH,A,557.0,567.65,550.5,560.5,119816,672.59,3467,
95,507685,WIPRO,A,215.5,218.35,211.2,215.9,310319,670.48,2754,
96,539874,UJJIVAN,A,181.6,191.8,177.9,189.25,351046,648.77,4696,
97,517354,HAVELLS,A,544.0,553.3,536.85,549.4,118693,647.14,3236,
98,533155,JUBLFOOD,A,1675.0,1712.4,1652.85,1700.4,36826,621.04,2255,
99,500008,AMARAJABAT,A,663.0,678.0,655.15,664.9,92617,617.24,2839,
100,500116,IDBI,A,25.9,29.2,25.75,28.95,2185112,606.18,4795,
101,521070,ALOKTEXT,B,20.45,20.45,20.45,20.45,2943388,601.92,1566,
102,539844,EQUITAS,A,46.0,48.7,45.1,48.0,1204193,573.75,4250,
103,534816,INFRATEL,A,229.9,229.9,222.5,223.25,251746,569.38,3260,
104,500294,NCC,A,28.0,28.0,26.5,27.15,2076961,559.94,6214,
105,500312,ONGC,A,84.15,84.9,82.6,84.35,660889,552.91,3952,
106,500113,SAIL,A,30.8,31.35,30.1,31.15,1745990,538.24,15649,
107,531344,CONCOR,A,395.25,400.45,386.45,391.7,137123,538.07,5044,
108,500040,CENTURYTEX,A,299.0,317.45,296.0,311.95,173033,536.17,3366,
109,539254,ADANITRANS,A,183.75,189.4,182.55,187.15,283805,534.3,6308,
110,542830,IRCTC,B,1420.0,1427.05,1402.45,1409.7,36293,513.07,4256,
111,500300,GRASIM,A,586.8,600.95,576.0,596.25,86126,509.32,2572,
112,532374,STRTECH*,A,100.0,107.4,98.85,105.95,475401,499.6,8268,
113,531213,MANAPPURAM,A,132.0,135.25,131.7,132.9,374718,499.37,3534,
114,500877,APOLLOTYRE,A,105.8,106.5,102.45,104.0,478200,498.46,3972,
115,533096,ADANIPOWER,A,40.0,40.5,39.0,40.2,1233600,491.14,2837,
116,533398,MUTHOOTFIN,A,897.0,906.6,884.0,901.35,54416,487.73,2369,
117,532755,TECHM,A,547.9,548.5,538.6,547.55,89372,486.68,3023,
118,532461,PNB,A,29.2,29.65,28.6,29.25,1665186,486.52,5442,
119,542652,POLYCAB,A,748.9,749.3,735.7,749.3,60793,454.73,1061,
120,539437,IDFCFIRSTB,A,23.95,24.0,23.2,23.85,1914678,454.37,31071,
121,532810,PFC,A,81.95,84.1,81.45,82.5,548019,453.37,2550,
122,532482,GRANULES,A,174.9,182.95,173.0,181.25,239404,427.88,3643,
123,532880,OMAXE,A,182.25,184.2,182.25,184.0,232694,427.59,300,
124,542066,ADANIGAS,A,118.9,126.85,118.0,124.3,348529,425.58,7526,
125,532921,ADANIPORTS,A,332.0,341.85,327.5,340.1,126376,425.54,2527,
126,500940,FINOLEXIND,A,479.9,524.0,468.2,471.75,87882,420.04,1018,
127,532638,SHOPERSTOP,A,181.0,196.3,176.0,196.3,216837,419.98,1697,
128,500420,TORNTPHARM,A,2330.0,2392.0,2314.5,2369.8,17670,418.97,1923,
129,521064,TRIDENT,A,5.05,5.96,5.05,5.96,7121596,418.5,12377,
130,500410,ACC,A,1284.0,1298.8,1273.6,1287.95,32230,414.86,2339,
131,532129,HEXAWARE,A,275.0,277.3,264.95,266.0,148668,402.1,2311,
132,500290,MRF,A,61205.0,63089.5,61205.0,62659.0,606,378.46,493,
133,540691,ABCAPITAL,A,47.1,53.25,46.7,51.2,751019,378.18,4190,
134,500830,COLPAL,A,1378.0,1393.3,1360.0,1364.8,27204,373.4,2065,
135,500800,TATACONSUM,A,366.0,369.9,362.2,367.55,99650,366.23,2201,
136,541729,HDFCAMC,A,2694.95,2698.0,2644.1,2663.3,13635,364.05,2250,
137,500680,PFIZER,A,4049.0,4053.0,3940.0,4023.1,9001,359.96,1690,
138,500480,CUMMINSIND,A,377.0,384.55,373.0,379.05,93909,356.29,2016,
139,532234,NATIONALUM,A,30.0,31.85,30.0,31.0,1139269,355.41,40001,
140,500096,DABUR,A,472.0,476.55,459.55,460.8,75490,353.64,2366,
141,502355,BALKRISIND,A,1146.3,1166.1,1124.85,1154.1,29915,343.17,1634,
142,540767,NAM-INDIA,A,269.0,283.0,266.3,277.25,122973,340.18,4083,
143,533150,GODREJPROP,A,716.0,774.6,716.0,765.5,43440,328.93,3474,
144,512237,JAICORPLTD,A,70.3,76.35,69.35,74.45,435456,320.49,3392,
145,503806,SRF,A,3671.8,3754.9,3670.25,3679.7,8597,318.44,1137,
146,532497,RADICO,A,340.5,347.3,336.35,341.25,91192,313.2,3374,
147,532478,UBL,A,980.0,989.15,961.4,965.45,31930,310.99,1433,
148,508869,APOLLOHOSP,A,1373.0,1394.7,1351.0,1361.2,22539,308.53,1792,
149,532805,REDINGTON,A,96.85,96.85,92.25,93.0,323241,301.03,906,
150,500260,RAMCOCEM,A,619.75,653.7,619.75,641.45,47243,300.95,2161,
151,523610,ITI,A,85.5,91.5,84.35,90.3,334089,298.98,3941,
152,570001,TATAMTRDVR,A,39.8,42.35,38.5,42.0,724791,296.06,2210,
153,534091,MCX,A,1300.0,1341.0,1282.55,1298.2,22390,293.42,1597,
154,532149,BANKINDIA,A,35.0,35.4,34.2,35.25,837826,291.52,1177,
155,523445,RIIL,B,277.5,299.6,272.6,291.35,99655,290.06,4322,
156,535754,ORIENTCEM,A,55.0,57.6,54.35,57.25,509387,286.42,2599,
157,501423,SHAILY,X,265.75,265.75,261.0,265.75,105378,280.0,227,
158,500331,PIDILITIND,A,1478.0,1509.7,1473.15,1490.4,18243,273.11,1551,
159,512573,AVANTI,A,444.5,466.0,442.1,462.8,58815,270.3,3421,
160,532899,KSCL,B,499.0,517.6,475.6,495.65,53760,269.59,2565,
161,506260,ANUHPHR,X,188.85,209.5,180.65,208.05,123997,246.74,1582,
162,532834,CAMLINFINE,B,41.8,43.6,41.1,43.5,584598,246.55,531,
163,511196,CANFINHOME,A,292.3,308.5,290.4,304.35,80834,241.8,2392,
164,532300,WOCKPHARMA,A,218.8,226.7,217.4,223.45,108020,241.12,2382,
165,524370,BODALCHEM,B,44.65,53.3,44.4,51.35,461298,238.06,2565,
166,532915,RELIGARE,B,26.55,26.55,25.1,26.55,925431,237.05,397,
167,532514,IGL,A,478.95,480.05,470.45,472.7,48572,230.41,1619,
168,540133,ICICIPRULI,A,389.0,389.1,379.2,380.3,59119,226.67,1843,
169,541556,RITES,A,239.6,249.0,234.75,243.15,91515,224.52,3705,
170,532667,SUZLON,A,2.98,3.01,2.93,2.98,7508848,224.13,7209,
171,500530,BOSCHLTD,A,10618.5,10659.35,10258.95,10495.9,2117,222.23,914,
172,530005,INDIACEM,A,129.0,130.2,126.0,126.55,173657,222.14,1801,
173,500425,AMBUJACEM,A,191.95,193.65,188.3,191.25,114243,218.61,1433,
174,500330,RAYMOND,A,230.8,238.9,228.4,238.9,92077,218.29,2072,
175,535755,ABFRL,A,133.0,136.15,130.0,130.6,163515,217.08,3042,
176,500086,EXIDEIND,A,173.85,175.35,170.05,170.55,125455,215.96,1881,
177,500770,TATACHEM,A,312.65,319.5,310.0,315.65,67993,214.99,2077,
178,506401,DEEPAKNI,A,507.0,508.1,496.5,498.85,42733,214.7,2831,
179,500163,GODFRYPHLP,A,1007.5,1039.5,999.65,1015.65,21196,213.77,1187,
180,512599,ADANIENT,A,151.15,152.7,149.1,149.95,141066,212.24,1779,
181,540005,LTI,A,1848.0,1895.0,1836.1,1851.8,10972,204.65,2074,
182,532218,SOUTHBANK,A,5.8,5.8,5.53,5.65,3630040,204.42,39619,
183,500049,BEL,A,69.7,70.3,68.7,69.6,291564,203.11,1377,
184,534309,NBCC,A,18.65,19.1,18.2,18.8,1076723,202.66,1352,
185,532827,PAGEIND,A,19470.0,20469.15,19470.0,20405.3,1008,202.66,528,
186,507880,VIPIND,A,235.15,242.95,232.05,238.7,84372,201.38,3072,
187,500233,KAJARIACER,A,357.0,366.6,351.0,365.4,54890,198.12,1980,
188,532331,AJANTPHARM,A,1480.0,1480.0,1434.0,1442.45,13605,197.82,1459,
189,532348,SUBEX,B,7.59,7.85,7.5,7.81,2503361,194.72,1599,
190,542399,CHALET,B,139.0,144.95,131.95,143.8,136399,194.52,1790,
191,524230,RCF,A,46.1,46.1,44.5,44.7,428979,193.66,1770,
192,500251,TRENT,A,514.85,544.4,514.6,538.25,35120,187.15,2978,
193,532541,NIITTECH,A,1460.0,1486.75,1450.0,1457.3,12661,185.54,1400,
194,532648,YESBANK,A,27.25,27.45,27.0,27.2,680891,185.17,22511,
195,532872,SPARC,A,139.9,144.0,138.0,140.3,130863,185.03,3275,
196,540611,AUBANK,A,411.5,430.6,405.65,430.4,43409,184.75,1940,
197,540222,LAURUSLABS,A,464.65,476.75,464.55,467.8,38908,183.12,2508,
198,509631,HEG,A,809.0,840.85,809.0,840.85,21979,182.61,1572,
199,526371,NMDC,A,86.2,86.2,83.05,85.3,209624,178.31,1417,
200,542920,SUMICHEM,B,263.0,271.7,261.35,270.2,66373,178.25,2941,
201,514183,BLACKROSE,X,135.0,140.85,128.0,139.9,131183,177.67,2879,
202,509480,BERGEPAINT,A,490.25,506.85,489.65,502.7,35088,176.27,1259,
203,532777,NAUKRI,A,2684.0,2704.15,2580.0,2602.9,6688,176.16,1208,
204,500125,EIDPARRY,A,218.0,222.9,209.7,212.95,81382,174.76,2847,
205,532939,RPOWER,A,2.05,2.13,1.95,2.12,8413153,172.61,2558,
206,532504,NAVINFLUOR,A,1590.0,1640.65,1562.85,1607.35,10604,171.37,1342,
207,540719,SBILIFE,A,784.0,791.15,774.85,779.4,21877,171.32,1438,
208,500048,BEML,A,596.3,603.6,593.8,599.2,27914,167.21,1450,
209,532955,RECLTD,A,94.8,96.1,93.3,94.25,169557,160.38,1029,
210,503100,PHOENIXLTD,A,568.0,618.6,568.0,595.15,27693,159.66,880,
211,542337,SPENCER,B,96.5,96.55,92.3,92.7,168730,158.81,2273,
212,540716,ICICIGI,A,1325.0,1325.0,1259.8,1294.95,12278,158.18,2069,
213,532772,DCBBANK,A,65.05,66.55,63.5,65.75,241497,158.03,1993,
214,524494,IPCALAB,A,1530.0,1559.9,1518.05,1555.65,10211,157.44,1400,
215,532741,KAMDHENU,B,54.15,63.15,53.75,63.15,284675,155.36,324,
216,500550,SIEMENS,A,1125.0,1140.0,1103.8,1109.6,13830,154.63,1316,
217,524404,MARKSANS,B,23.95,26.3,23.95,26.3,604514,154.26,1248,
218,539336,GUJGAS,A,249.8,253.7,244.1,250.6,61512,152.81,2738,
219,539551,NH,A,310.0,316.9,293.35,295.7,49731,152.72,2683,
220,540699,DIXON,A,5060.0,5240.0,5040.45,5199.45,2945,151.59,849,
221,500850,INDHOTEL,A,86.4,86.4,83.9,84.25,173112,146.64,2292,
222,500285,SPICEJET,A,44.35,44.6,43.75,43.9,332099,145.91,1401,
223,500106,IFCI,A,6.65,6.8,6.3,6.8,2137005,143.61,1411,
224,540596,ERIS,A,533.55,593.4,501.5,519.7,26290,142.97,3248,
225,530517,RELAXO,A,734.95,749.9,714.5,737.1,19163,141.55,1636,
226,500870,CASTROLIND,A,117.95,124.9,117.95,124.45,114653,140.96,2511,
227,532888,ASIANTILES,B,123.5,134.95,123.1,130.9,111750,140.87,604,
228,500292,HEIDELBERG,A,165.0,173.55,165.0,171.95,82660,140.68,2013,
229,532067,KILPEST,X,144.2,146.7,144.2,144.2,96500,139.22,343,
230,509488,GRAPHITE,A,195.0,200.7,191.25,199.2,71010,139.19,2003,
231,542602,EMBASSY,IF,337.83,362.8,337.83,344.9,39400,138.65,170,
232,533148,JSWENERGY,A,41.8,45.4,41.4,45.0,316116,137.99,1757,
233,524208,AARTIIND,A,987.9,998.9,971.0,973.7,13869,136.29,2003,
234,500730,NOCIL,A,86.9,89.75,86.25,87.9,153880,136.02,1632,
235,532144,WELCORP,A,66.45,66.7,66.0,66.7,203968,135.94,282,
236,506943,JBCHEPHARM,A,688.0,734.0,683.8,700.5,18499,131.81,1482,
237,500378,JINDALSAW,A,50.0,53.35,49.1,52.8,254783,131.08,2264,
238,532522,PETRONET,A,246.5,247.75,241.3,244.0,53472,130.64,1598,
239,539660,BESTAGRO,X,277.05,277.05,277.05,277.05,46954,130.09,46,
240,532477,UNIONBANK,A,25.45,25.85,25.2,25.7,499152,128.05,788,
241,532779,TORNTPOWER,A,327.5,330.85,322.8,327.9,38605,126.43,1106,
242,506197,BLISSGVS,A,94.4,102.9,94.4,96.65,128026,125.26,1131,
243,500214,IONEXCHANG,B,646.0,676.0,642.4,670.65,18723,124.35,735,
244,500670,GNFC,A,139.7,140.55,138.0,138.4,89207,123.95,1586,
245,532659,IDFC,A,15.74,15.77,15.1,15.74,784711,121.94,1912,
246,500387,SHREECEM,A,22150.0,22150.0,20965.3,21183.95,572,121.12,266,
247,500042,BASF,A,1119.2,1218.0,1110.05,1177.2,10265,120.81,1676,
248,539523,ALKEM,A,2294.9,2412.0,2290.15,2400.8,5099,120.63,1055,
249,500488,ABBOTINDIA,A,17080.0,17080.0,16802.0,16879.95,713,120.47,215,
250,500335,BIRLACORPN,A,528.0,546.85,522.0,532.1,22425,119.51,1718,
251,532839,DISHTV,A,4.71,4.71,4.65,4.71,2533239,119.24,410,
252,539310,THINKINK,B,28.5,28.55,28.2,28.4,420558,119.2,124,
253,500085,CHAMBLFERT,A,140.0,141.65,134.7,135.0,85929,118.27,2301,
254,500355,RALLIS,A,216.25,228.0,215.0,225.1,52766,117.41,1806,
255,533138,ASTEC,B,740.0,750.8,711.1,715.3,15637,114.25,907,
256,512179,SUNTECK,A,160.65,164.8,157.5,162.4,69892,112.36,2492,
257,533273,OBEROIRLTY,A,337.95,356.75,333.0,350.65,32027,110.94,2133,
258,532714,KEC,A,210.45,220.1,209.45,217.15,50452,108.7,1994,
259,523405,JMFINANCIL,A,65.55,68.7,65.2,68.0,162182,108.43,1701,
260,540530,HUDCO,A,23.6,25.5,23.5,24.55,431311,107.22,1601,
261,538598,VISHAL,T,260.0,260.0,250.0,260.0,42773,107.21,95,
262,542760,SWSOLAR,B,148.15,152.95,146.85,152.95,70087,106.82,424,
263,532175,CYIENT,A,206.0,213.15,206.0,211.75,49590,104.07,2324,
264,541195,MIDHANI,A,207.9,208.0,202.4,203.0,49904,102.02,1667,
265,533274,PRESTIGE,A,154.25,167.25,152.55,165.15,61433,99.35,1873,
266,532947,IRB,A,65.0,67.6,63.0,65.85,148507,97.5,1229,
267,502168,NCLIND,B,64.0,68.25,64.0,64.85,147253,95.0,637,
268,520051,JAMNAAUTO,A,26.95,29.75,26.15,28.25,336173,94.47,1389,
269,523598,SCI,A,49.0,49.35,47.85,48.1,191910,93.22,949,
270,500266,MAHSCOOTER,A,2050.0,2241.45,2036.75,2237.45,4247,93.22,575,
271,523395,3MINDIA,A,18115.0,18400.0,17900.0,17987.25,514,92.85,333,
272,532843,FORTIS,A,121.0,122.7,118.25,118.9,77272,92.64,966,
273,533400,FCONSUMER,A,9.25,9.29,8.8,9.28,1014423,91.73,855,
274,541179,ISEC,A,388.25,397.75,383.25,389.35,23148,91.03,1756,
275,531595,CGCL,A,146.1,146.25,142.7,144.3,62661,90.28,337,
276,533573,APLLTD,A,855.5,859.85,848.1,850.95,10554,90.27,933,
277,531633,LINCOPH,B,155.95,163.3,155.95,162.95,54193,88.04,625,
278,590103,NIFTYBEES,B,104.44,106.08,104.11,105.92,83467,87.72,916,
279,539876,CROMPTON,A,232.0,244.45,232.0,241.25,36860,87.55,1593,
280,500031,BAJAJELEC,A,377.7,425.0,377.0,408.3,21709,86.54,1621,
281,539450,SHK,A,59.5,61.6,57.45,58.85,144167,86.17,1387,
282,532865,MEGH,A,51.0,51.0,48.6,50.05,172283,85.94,1143,
283,541450,ADANIGREEN,A,269.0,273.2,265.45,273.2,31291,84.63,949,
284,540115,LTTS,A,1184.0,1227.0,1178.65,1203.6,6934,84.01,1140,
285,517569,KEI,A,303.9,306.65,299.0,306.65,27352,83.63,534,
286,532371,TTML,B,2.94,2.97,2.69,2.78,2908400,83.5,1292,
287,540902,AMBER,A,1342.0,1450.0,1342.0,1439.7,5878,82.77,1461,
288,539268,SYNGENE,A,357.5,373.6,355.8,370.9,22332,81.91,2124,
289,531335,ZYDUSWELL,A,1278.0,1357.15,1274.3,1297.6,6240,81.82,1299,
290,540724,DIAMONDYD,B,511.0,614.15,511.0,601.5,13868,81.42,1236,
291,532209,J&KBANK,A,11.82,12.3,11.61,12.3,659931,80.74,575,
292,543064,SUVENPHAR,B,319.0,327.0,311.7,320.75,24475,78.4,518,
293,532814,INDIANB,A,47.0,47.15,46.0,46.6,167651,78.15,1168,
294,500002,ABB,B,825.0,845.0,819.3,824.4,9316,77.42,1000,
295,507526,ASALCBR,B,219.5,229.3,217.9,225.4,34010,75.84,952,
296,539807,INFIBEAM,A,51.5,54.2,50.7,53.8,140543,75.77,1440,
297,523319,BALMLAWRIE,A,102.5,109.95,102.0,103.65,70006,73.76,2197,
298,500672,NOVARTIND,B,575.5,589.9,573.2,582.7,12586,73.18,533,
299,500380,JKLAKSHMI,A,243.85,244.55,238.2,241.4,29869,71.9,1312,
300,533229,BAJAJCON,A,150.0,153.0,143.2,145.95,49193,71.88,2249,
301,500265,MAHSEAMLES,A,206.25,220.15,206.25,214.95,33347,71.77,1722,
302,500188,HINDZINC,A,175.0,175.5,171.7,172.85,41315,71.55,836,
303,532754,GMRINFRA,A,19.2,20.15,18.9,19.8,364822,70.98,6560,
304,540047,DBL,A,280.0,290.0,277.5,285.85,24811,70.69,1478,
305,500339,RAIN,A,74.35,74.55,72.65,73.05,95696,70.25,769,
306,500472,SKFINDIA,A,1443.0,1470.0,1440.0,1456.4,4825,70.17,483,
307,500033,FORCEMOT,A,878.9,906.9,855.0,884.1,7919,70.15,1382,
308,531500,RAJESHEXPO,A,494.95,495.0,480.0,483.3,14463,69.89,881,
309,532178,ENGINERSIN,A,65.0,66.3,63.6,65.95,107003,69.88,1159,
310,532800,TV18BRDCST,A,21.75,22.6,21.15,22.15,315092,69.73,2648,
311,541956,IRCON,A,91.0,91.0,87.3,88.65,76457,68.45,1236,
312,523457,LINDEINDIA,A,515.0,549.0,514.65,537.75,12738,67.36,726,
313,526596,LIBERTSHOE,B,109.2,114.5,108.4,112.05,59519,66.8,1915,
314,500490,BAJAJHLDNG,A,2099.25,2206.85,2016.05,2189.9,3131,66.5,863,
315,538057,CPSEETF,B,17.56,17.59,17.22,17.51,380560,66.3,58433,
316,523642,PIIND,A,1599.5,1599.5,1543.95,1557.7,4193,66.12,806,
317,500201,INDIAGLYCO,B,273.2,278.0,269.25,275.15,24020,65.96,1747,
318,500390,RELINFRA,A,18.0,18.2,17.1,17.9,368845,65.32,893,
319,524200,VINATIORGA,A,1049.4,1067.0,1026.1,1035.95,6166,64.82,880,
320,517385,SYMPHONY,A,910.0,920.8,885.0,898.85,7133,64.64,829,
321,538566,APOLLOTRI,X,348.85,351.7,342.1,349.45,18419,64.34,286,
322,532953,VGUARD,A,183.0,186.2,179.0,180.3,34875,63.15,884,
323,522205,PRAJIND,B,61.0,62.3,60.35,61.25,102289,62.7,976,
324,532368,BCG,B,7.63,7.63,7.63,7.63,807670,61.63,88,
325,541301,ORIENTELEC,A,186.0,191.55,181.4,188.65,32751,61.54,1278,
326,540750,IEX,A,175.6,175.6,166.45,169.35,36403,61.5,1123,
327,509675,HIL,B,969.0,1033.15,963.25,1001.95,6137,61.24,844,
328,500164,GODREJIND,A,325.15,328.75,322.65,327.75,18525,60.52,733,
329,539302,POWERMECH,B,320.0,383.0,319.2,383.0,16153,60.32,588,
330,533098,NHPC,A,20.25,20.25,19.9,20.0,299366,60.09,504,
331,502175,SAURASHCEM,X,37.3,40.45,35.7,39.9,148930,58.97,738,
