Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
534675,PROZONINTU,B,23.60,23.60,23.20,23.60,225969,53.26,533,
524731,JENBURPH,X,340.00,390.00,340.00,383.60,14189,53.06,417,
500298,NATPEROX,X,1824.00,1830.00,1801.55,1811.65,2917,52.96,375,
501425,BBTC,A,948.00,970.00,940.50,950.55,5460,51.97,770,
504000,ELPROINTL,X,31.00,32.55,31.00,31.75,162761,51.86,47,
532652,KTKBANK,A,37.45,37.45,36.60,36.80,139922,51.70,663,
513599,HINDCOPPER,A,28.25,29.50,28.25,28.85,178093,51.33,702,
542724,EARUM,M,71.00,71.20,69.90,71.05,72000,51.14,24,
524000,MAGMA,A,14.71,14.71,14.40,14.71,345001,50.72,270,
540678,COCHINSHIP,A,230.40,235.05,228.80,230.15,21873,50.51,1649,
532221,SONATSOFTW,A,206.10,213.50,206.10,209.85,23931,50.38,1376,
524129,VINYLINDIA,B,107.00,108.45,100.00,100.70,48602,50.06,1062,
531390,UPSURGE,X,8.71,8.71,8.71,8.71,573247,49.93,60,
524735,HIKAL,B,116.15,121.45,115.30,121.45,41522,49.30,660,
502219,BORORENEW,B,35.50,41.45,35.30,40.65,125785,49.28,1158,
542752,AFFLE,B,1542.00,1564.70,1512.00,1515.65,3229,49.22,472,
542650,METROPOLIS,A,1411.10,1450.00,1409.30,1438.55,3419,49.20,431,
531266,VSTTILLERS,B,926.15,1103.10,926.15,1103.10,4635,49.08,621,
540775,KHADIM,B,86.45,94.95,82.60,93.05,53526,48.55,1614,
532706,INOXLEISUR,A,225.60,230.00,218.95,222.25,21690,48.29,1067,
540797,SHALBY,B,70.45,71.50,68.40,68.55,69475,48.22,898,
532628,3IINFOTECH,B,1.68,1.74,1.65,1.71,2819391,47.99,537,
507815,GILLETTE,A,4979.90,5150.10,4877.00,5028.65,932,46.95,424,
532524,PTC,A,35.40,35.70,34.80,35.45,127320,44.98,591,
540743,GODREJAGRO,A,384.00,384.00,372.80,375.55,11955,44.89,1059,
542649,RVNL,A,17.85,17.85,17.35,17.50,253059,44.44,952,
532929,BRIGADE,A,105.00,114.15,104.50,112.40,38629,43.48,2115,
500304,NIITLTD,B,92.55,94.50,91.00,91.85,46947,43.35,1035,
505509,RESPONIND,A,83.50,83.85,80.00,80.35,52796,43.23,605,
500183,HFCL,A,10.20,10.75,10.15,10.59,413578,43.17,1861,
500184,HSCL,A,44.30,45.40,43.65,44.45,94512,42.16,891,
523369,DCMSRMIND,X,108.20,113.00,108.20,110.00,37710,42.10,343,
539524,LALPATHLAB,A,1525.00,1540.35,1511.25,1517.55,2741,41.76,622,
506414,FERMENTA,X,242.25,249.50,242.25,245.95,16920,41.61,208,
532548,CENTURYPLY,A,105.15,109.50,105.15,107.05,38457,41.51,793,
506687,TRANSPEK,X,1749.95,1766.90,1723.05,1740.10,2364,41.25,118,
500166,GOODRICKE,X,140.00,156.00,139.50,152.60,27394,41.19,453,
524816,NATCOPHARM,A,594.95,601.95,588.55,594.05,6871,41.05,676,
500660,GLAXO,A,1380.95,1382.95,1350.05,1359.70,2948,40.31,678,
506285,BAYERCROP,A,5204.45,5266.00,5020.75,5085.25,778,40.17,342,
532702,GSPL,A,206.15,219.00,205.30,211.40,18969,40.13,1062,
532400,BSOFT,A,77.45,78.00,75.70,76.70,52013,39.96,897,
526642,MIRZAINT,B,41.45,43.20,39.40,42.75,95070,39.85,916,
500109,MRPL,A,31.95,32.25,30.65,31.05,126220,39.62,524,
506685,ULTRAMAR,X,170.00,178.00,170.00,175.75,22464,39.47,313,
500645,DEEPAKFERT,A,105.50,106.10,103.25,103.80,37602,39.35,485,
504966,TINPLATE,B,89.00,90.05,87.30,89.65,44196,39.30,960,
524348,AARTIDRUGS,B,959.70,971.80,943.00,947.00,4080,39.10,489,
508486,HAWKINCOOK,B,4258.00,4258.00,4160.05,4183.25,927,38.98,224,
532345,GATI,B,44.00,44.00,41.90,42.35,91121,38.93,804,
536507,FLFL,A,152.95,154.95,143.65,145.60,26063,38.34,708,
532162,JKPAPER*,B,93.80,94.65,91.50,93.45,40650,38.09,994,
540153,ENDURANCE,A,777.85,780.25,740.00,762.75,4946,37.80,755,
532323,SHIVACEM,X,9.28,9.90,8.92,9.72,399837,37.78,321,
500003,AEGISLOG,A,173.45,183.35,170.00,181.25,20716,37.31,1315,
502180,SHREDIGCEM,B,36.45,36.60,34.70,35.20,104166,37.08,459,
532626,PONDYOXIDE,X,153.00,166.00,151.00,159.85,23138,37.02,403,
540268,DHANVARSHA,X,60.00,60.00,59.30,59.55,61175,36.61,16,
523261,VENKYS,A,1003.95,1028.65,1003.10,1013.60,3586,36.42,557,
500135,ESSELPRO,A,173.15,188.90,172.00,183.80,19784,36.35,789,
506235,ALEMBICLTD,B,53.95,55.25,53.15,54.85,66689,36.34,577,
541557,FINEORG,A,1965.00,2034.95,1951.60,1994.65,1815,36.22,438,
506590,PHILIPCARB,A,76.00,76.25,73.80,75.50,47695,35.78,689,
519260,SANWARIA,T,3.10,3.13,3.00,3.13,1145171,35.40,759,
532960,IBVENTURES,B,70.00,75.30,70.00,75.30,47964,35.39,405,
500219,JISLJALEQS,T,8.25,8.27,7.90,8.24,434460,35.34,529,
506655,SUDARSCHEM,A,389.75,397.25,387.75,392.90,8949,35.28,740,
517015,VINDHYATEL,B,616.80,616.80,581.85,585.00,6015,35.28,403,
530549,SHILPAMED,A,397.00,414.60,397.00,414.60,8532,35.19,159,
531768,POLYMED,B,311.55,319.15,306.85,309.50,11137,35.09,634,
500027,ATUL,A,4786.05,4812.45,4686.00,4720.95,739,34.97,355,
500055,TATASTLBSL,B,19.20,20.10,19.10,19.80,176267,34.65,1522,
540180,VBL,A,638.00,638.00,601.05,606.45,5625,34.49,726,
500038,BALRAMCHIN,A,107.60,107.60,102.90,104.35,32822,34.28,811,
532636,IIFL,A,62.10,62.80,61.00,61.20,55190,34.10,1288,
500147,CMIFPE,X,470.05,490.00,460.00,469.00,7249,33.76,69,
500119,DHAMPURSUG,B,106.00,106.00,102.75,103.20,32379,33.67,808,
506879,GUJTHEM,X,182.85,182.90,172.00,174.45,19208,33.50,319,
532892,MOTILALOFS*,A,528.50,582.20,528.50,553.00,5983,33.45,932,
511431,VAKRANGEE,A,26.60,26.70,26.20,26.35,125789,33.28,299,
500068,DISAQ,X,3600.00,3600.00,3500.00,3527.00,932,32.97,81,
532150,INDRAMEDCO,B,42.80,43.85,40.25,41.20,78548,32.87,680,
500020,BOMDYEING,A,52.55,52.55,51.10,52.55,61957,32.42,544,
500690,GSFC,A,44.90,44.90,43.05,44.30,73268,32.26,538,
531952,RIBATEX,X,45.05,46.70,44.00,46.35,70467,32.26,140,
509496,ITDCEM,A,36.80,41.05,36.45,39.80,81762,32.05,712,
532942,KNRCON,A,205.05,209.95,199.60,207.10,15621,32.02,1083,
530239,SUVEN,B,34.95,36.15,33.45,35.20,90182,31.88,595,
524444,KAVITIND,X,85.80,88.95,80.75,85.95,38190,31.75,277,
539981,MAXINDIA,A,66.10,68.95,64.95,68.45,46982,31.53,500,
532644,JKCEMENT,A,1209.45,1218.75,1182.55,1201.00,2591,31.25,358,
500500,HINDMOTORS,B,6.04,6.09,5.60,6.09,522456,31.23,475,
539289,MJCO,B,345.00,345.60,320.00,345.60,9050,31.12,223,
534755,TRIOMERC,X,41.00,41.05,38.50,39.95,77656,31.09,125,
532983,RPGLIFE,B,270.60,281.90,265.00,273.75,11380,30.94,1024,
540259,SHANGAR,X,33.00,33.00,32.80,32.80,94000,30.86,18,
506767,ALKYLAMINE,B,2051.55,2058.00,2029.80,2040.85,1498,30.66,216,
539787,HCG,B,121.00,133.00,113.00,115.45,26167,30.45,728,
522215,HLEGLAS,X,755.15,774.00,755.15,767.80,3936,30.22,102,
532466,OFSS,A,2557.00,2590.90,2495.10,2581.55,1182,30.13,342,
540173,PNBHOUSING,A,187.90,187.90,183.45,185.60,16241,30.10,407,
500288,MOREPENLAB,B,16.40,17.00,16.05,16.95,178760,29.83,368,
532430,BFUTILITIE,B,160.00,160.00,154.70,158.05,18800,29.70,459,
523660,WATERBASE,B,93.00,95.55,93.00,93.75,31442,29.63,646,
505355,NESCO,A,438.40,452.45,437.10,447.20,6633,29.55,1068,
535322,REPCOHOME,A,99.95,101.70,96.50,100.35,29657,29.52,559,
532712,RCOM,T,0.79,0.81,0.76,0.80,3728525,29.31,1188,
533033,ISGEC,B,234.95,248.00,230.25,243.35,12021,29.18,224,
523756,SREINFRA,B,4.50,4.70,4.33,4.64,649602,29.16,452,
500411,THERMAX,A,771.85,786.35,724.00,755.10,3856,29.15,646,
500254,UTTAMVALUE,T,0.24,0.24,0.22,0.23,12686156,29.05,1155,
522014,UNIDT,X,105.00,111.40,103.75,108.00,27234,29.01,88,
532922,EDELWEISS,A,47.10,48.55,46.40,46.75,61034,28.84,573,
500186,HINDOILEXP,B,51.95,53.85,51.50,53.85,54023,28.78,297,
532830,ASTRAL,A,937.00,950.40,923.15,945.70,3025,28.42,540,
542907,PRINCEPIPE,B,89.00,93.25,88.60,93.25,30416,28.15,719,
532986,NIRAJ,X,48.50,53.00,48.50,51.10,55122,28.07,107,
536493,JK AGRI,X,405.30,445.00,405.30,430.10,6601,28.01,175,
520008,RICOAUTO,B,29.80,29.80,27.90,28.65,96511,27.96,703,
500840,EIHOTEL,A,72.00,74.70,71.75,73.05,38140,27.85,735,
532924,KOLTEPATIL,B,155.25,166.15,154.10,160.40,17393,27.65,631,
532708,GVKPIL,B,3.10,3.16,3.00,3.16,874752,27.50,312,
500110,CHENNPETRO,A,57.60,58.05,55.70,56.25,48393,27.48,545,
530007,JKTYRE,A,53.85,54.30,53.25,53.60,50736,27.30,599,
532756,MAHINDCIE,A,103.50,103.60,98.70,103.50,26510,27.27,330,
534139,SCHNEIDER,B,84.30,86.50,83.65,84.65,32066,27.23,380,
523323,KOVAI,X,650.00,660.00,633.05,652.95,4181,27.15,233,
532485,BLIL,B,330.95,335.50,322.15,330.45,8299,27.14,231,
530011,MANGCHEFER,B,39.75,40.20,38.30,39.90,67563,26.76,455,
513434,TATAMETALI,A,429.90,455.30,425.00,446.10,6039,26.66,620,
540701,DCAL*,A,70.00,70.00,66.00,66.90,39537,26.56,475,
540762,TIINDIA,A,398.10,402.60,395.70,400.10,6629,26.52,483,
532622,GDL,A,76.40,88.70,76.25,83.20,31683,26.46,1026,
540653,SINTEXPLAST,T,1.55,1.55,1.53,1.55,1708180,26.44,367,
530355,ASIANOI,X,79.35,79.35,77.00,78.45,33478,26.34,167,
542726,INDIAMART,B,2575.45,2587.20,2453.55,2469.25,1038,26.20,333,
524342,INDOBORAX,X,195.45,210.90,185.30,203.85,12765,26.11,368,
503310,SWANENERGY,A,101.00,101.70,100.30,100.55,25885,26.11,97,
532210,CUB,A,145.80,145.80,137.70,139.60,18608,26.01,433,
500280,CENTENKA,B,133.00,148.40,132.50,143.60,18024,25.78,861,
500165,KANSAINER,A,389.00,389.00,375.40,381.60,6713,25.47,459,
500238,WHIRLPOOL,A,2044.50,2052.65,2029.25,2039.10,1240,25.33,327,
534809,PCJEWELLER,A,11.74,11.88,11.45,11.72,214956,25.27,505,
541096,BPLPHARMA,XT,300.00,303.50,282.00,303.50,8487,25.11,135,
531358,CHOICEIN,X,105.60,106.40,103.00,105.80,23707,25.05,427,
506642,SADHNANIQ,X,32.45,34.05,31.00,32.35,76056,24.87,527,
533271,ASHOKA,A,52.10,54.20,52.10,53.70,46537,24.84,575,
542932,BIRLATYRES,B,19.20,19.20,19.20,19.20,129188,24.80,146,
523630,NFL,B,27.80,27.80,26.65,26.75,91614,24.78,453,
522287,KALPATPOWR*,A,207.10,208.95,205.00,208.00,11868,24.65,375,
532926,JYOTHYLAB,A,110.00,110.00,108.25,109.35,22321,24.41,1108,
532532,JPASSOCIAT,B,1.40,1.43,1.37,1.40,1735198,24.16,11927,
542011,GRSE,B,151.00,153.60,147.00,149.95,16030,24.13,653,
500655,GARWARPOLY,X,160.00,167.00,160.00,163.45,14389,23.75,109,
524520,KMCSHIL,X,17.00,18.80,16.80,17.60,132699,23.65,519,
532525,MAHABANK,A,9.13,9.98,9.13,9.59,242780,23.53,402,
523754,MAHEPC,B,141.65,142.70,136.50,138.45,16775,23.43,537,
509966,VSTIND,A,3424.95,3438.95,3310.00,3312.35,690,23.19,249,
531431,SHAKTIPUMP,B,156.70,156.70,153.30,156.70,14789,23.12,160,
538891,MCLOUD,X,33.70,34.50,32.65,32.80,70367,23.12,547,
500126,PGHL,A,4323.00,4360.45,4304.45,4315.65,527,22.83,265,
532856,TIMETECHNO,A,34.00,36.00,34.00,35.15,64337,22.70,558,
513683,NLCINDIA,A,43.00,43.50,42.75,43.15,52584,22.68,248,
533286,MOIL,A,134.00,134.00,131.45,131.90,17031,22.62,534,
513097,SHBCLQ,X,30.40,32.60,29.50,32.25,72063,22.40,244,
590006,AMRUTANJAN,B,346.55,368.55,346.50,364.35,6207,22.38,841,
539978,QUESS,A,244.20,244.20,244.20,244.20,9094,22.21,91,
532189,ITDC,A,166.00,171.35,164.60,171.35,12996,22.10,295,
538432,DIVINUS,XT,40.55,40.55,38.50,38.50,57355,22.08,18,
532798,NETWORK18,A,24.50,25.65,24.50,25.40,87045,22.06,322,
500264,MAFATIND,X,76.00,84.60,70.00,79.75,27190,21.92,377,
532784,SOBHA,A,197.50,209.35,197.50,209.35,10628,21.87,499,
500171,GHCL,A,112.00,116.60,111.50,116.60,18992,21.86,432,
541154,HAL,A,560.00,572.50,560.00,565.45,3849,21.81,405,
890145,IBVENTUREPP,B,22.55,26.30,22.15,25.50,88434,21.58,322,
500111,RELCAPITAL,T,7.24,7.36,7.00,7.36,294829,21.45,743,
505710,GRAUWEIL,B,35.10,36.40,34.20,35.45,59949,21.25,351,
500413,THOMASCOOK,B,31.00,31.15,30.15,31.10,68722,21.23,501,
533758,APLAPOLLO,A,1559.10,1595.20,1524.30,1566.90,1356,21.15,321,
500120,DIAMINESQ,X,193.00,197.90,189.00,191.90,11033,21.13,181,
505533,WESTLIFE,A,303.85,303.85,296.05,299.75,7053,21.13,616,
516022,STARPAPER,B,94.35,97.35,93.75,96.30,21980,21.07,583,
531426,TNPL,A,98.55,102.45,97.85,100.55,20712,20.83,1128,
523398,JCHAC,A,2555.00,2577.25,2468.00,2491.85,814,20.56,166,
509874,SHALPAINTS,B,56.30,61.80,56.30,61.15,34365,20.37,415,
504614,SARDAEN,B,163.00,167.00,160.05,163.20,12380,20.24,427,
509055,VISAKAIND,B,185.00,189.60,181.60,187.60,10699,20.12,275,
506854,TANFACIND,X,148.00,148.00,144.10,145.85,13754,20.09,211,
500405,SUPPETRO*,B,171.90,172.00,165.45,166.20,11883,20.04,391,
505872,WPIL,X,351.05,361.10,350.00,361.10,5569,19.95,78,
533179,PERSISTENT,A,546.00,574.60,545.10,559.60,3519,19.82,496,
531162,EMAMILTD*,A,193.35,196.00,191.85,192.30,10201,19.77,962,
540366,RADIOCITY,B,13.15,15.66,13.00,13.50,135677,19.70,725,
523160,MORGANITE,X,1544.00,1675.00,1544.00,1637.20,1232,19.69,104,
501455,GREAVESCOT,A,73.00,75.60,72.25,75.45,25881,19.23,464,
526179,LUDLOWJUT,X,75.45,75.90,74.35,74.85,25465,19.13,188,
532627,JPPOWER,B,0.97,0.97,0.97,0.97,1971756,19.13,101,
534076,ORIENTREF,B,150.00,159.00,148.60,151.05,12212,19.04,251,
530019,JUBILANT,A,487.55,487.55,487.55,487.55,3890,18.97,82,
523385,NILKAMAL,A,1043.90,1071.45,1040.00,1047.05,1791,18.92,271,
507552,FOODSIN,X,49.40,50.70,47.50,48.15,38559,18.92,364,
505526,DOLAT,B,44.70,45.95,43.00,43.70,42563,18.81,293,
532940,JKIL,B,82.90,90.50,82.90,88.90,21531,18.73,429,
500067,BLUESTARCO,A,517.95,544.45,517.95,537.85,3508,18.65,606,
540212,TCIEXP,A,665.70,687.95,658.35,666.10,2782,18.65,501,
517522,RAJGLOWIR,B,193.00,214.00,190.50,205.50,9164,18.56,184,
509930,SUPREMEIND,A,1039.00,1052.50,1039.00,1042.10,1778,18.54,152,
532832,IBREALEST,A,44.10,44.55,43.25,44.30,41873,18.45,365,
534369,TBZ,B,24.40,26.90,23.00,24.85,71986,18.42,428,
526821,DAICHI,X,178.25,206.30,178.25,206.30,8939,18.15,133,
542597,MSTC,B,118.25,119.35,113.20,114.90,15608,18.09,683,
524742,CAPPL,A,326.35,335.00,326.35,332.35,5407,17.98,244,
530999,BALAMINES,B,407.00,413.35,397.55,403.20,4407,17.91,370,
532384,TYCHE,X,117.90,119.80,111.00,111.90,15729,17.89,192,
532498,SHRIRAMCIT,A,647.00,655.00,636.45,642.40,2756,17.81,386,
500235,KSL,B,149.70,153.05,148.10,149.65,11707,17.67,432,
532539,MINDAIND,A,289.50,295.05,289.00,293.40,6015,17.63,375,
515043,SAINTGOBAIN,X,43.05,44.25,42.45,43.15,40493,17.47,375,
514418,MANORG,X,307.00,327.50,307.00,320.95,5512,17.45,144,
500252,LAXMIMACH,A,2702.95,2751.70,2667.15,2720.25,638,17.37,194,
526612,BLUEDART,A,2060.00,2099.95,2046.40,2079.65,828,17.25,338,
502330,ANDHRAPAP,B,192.90,192.90,190.60,192.90,8908,17.18,87,
539678,QUICKHEAL,B,104.10,106.80,103.90,105.65,16247,17.11,620,
535276,SBISENSEX,B,357.99,362.02,345.51,359.92,4737,16.97,164,
542484,ARVINDFASN,A,145.00,151.90,143.60,151.90,11234,16.96,187,
541770,CREDITACC,A,424.00,431.15,412.00,431.15,3938,16.88,269,
532313,MAHLIFE,A,187.90,200.25,185.65,199.10,8667,16.86,576,
504918,SANDUMA,X,556.90,556.90,523.00,525.55,3162,16.83,168,
532885,CENTRALBK,A,14.62,15.10,14.46,14.84,112950,16.70,378,
542904,UJJIVANSFB,B,27.50,28.30,27.25,28.15,59702,16.68,340,
500314,ORIENTHOT,B,16.90,20.55,16.80,20.35,85766,16.63,356,
590024,FACT,B,44.60,46.00,44.30,44.75,36947,16.62,383,
511072,DHFL,A,12.55,12.55,11.84,12.05,136239,16.37,362,
532637,MANGALAM,T,57.85,57.85,55.50,56.60,28399,16.33,195,
500185,HCC,B,4.69,4.86,4.69,4.86,335553,16.21,321,
503811,SIYSIL,B,119.55,123.55,117.00,120.95,13380,16.19,565,
534804,CARERATING,A,412.30,412.30,397.00,399.30,4037,16.16,762,
517380,IGARASHI,B,231.00,239.00,231.00,235.45,6836,16.10,485,
513349,AJMERA,B,81.65,90.45,81.00,87.60,18218,16.10,568,
500052,BEPL,B,36.90,38.40,36.80,38.00,42324,16.02,417,
519600,CCL,A,211.40,211.40,200.45,204.85,7827,16.01,304,
890144,TATASTEELPP,A,32.95,33.45,32.40,33.30,48611,15.99,8029,
526817,CHEVIOT,X,564.50,579.90,556.00,575.85,2784,15.92,187,
533206,SJVN,A,22.75,22.75,21.65,21.75,72381,15.85,253,
504741,INDIANHUME,B,162.00,162.00,154.50,154.75,10100,15.84,496,
532801,CTE,B,15.60,16.50,15.60,16.50,95104,15.69,6,
522275,GET&D,A,63.80,64.50,62.90,64.35,24476,15.68,214,
540975,ASTERDM,A,93.00,98.20,90.25,96.95,16520,15.60,579,
540145,VALIANTORG,M,1276.35,1330.00,1276.35,1330.00,1200,15.59,8,
531599,FDC,A,260.45,260.45,249.05,250.45,6140,15.55,710,
542333,CESCVENTURE,B,143.50,143.60,139.00,143.60,10841,15.53,119,
517041,ADORWELD,B,263.80,264.10,255.00,256.70,5963,15.50,336,
507753,TGVSL,X,17.40,17.40,16.80,17.20,90430,15.46,129,
508814,COSMOFILMS,B,283.35,293.00,279.15,291.20,5408,15.45,675,
511742,UGROCAP,X,131.85,145.35,131.85,141.00,10923,15.41,27,
523023,SINCLAIR,X,158.50,168.80,158.05,166.85,9295,15.30,180,
500108,MTNL,B,7.54,7.77,7.51,7.77,198042,15.21,11939,
532181,GMDCLTD,A,37.40,38.25,37.40,38.00,39988,15.20,654,
539222,VMV,M,27.00,27.75,26.40,27.45,55000,15.07,10,
500333,PIXTRANS,X,99.60,108.50,99.60,104.85,14310,15.03,191,
542725,SBC,M,25.20,25.20,25.00,25.00,60000,15.03,10,
531179,ARMANFIN,B,300.00,312.90,299.00,312.90,4932,14.89,142,
522113,TIMKEN,A,878.20,909.00,872.00,890.45,1669,14.88,420,
539301,ARVSMART,B,70.00,75.50,68.10,74.15,20452,14.80,561,
539118,VRLLOG,A,151.30,154.65,149.75,150.15,9731,14.79,651,
533169,MANINFRA,B,17.95,21.45,17.95,19.35,76453,14.74,415,
538962,MINDACORP,A,59.95,60.70,58.75,58.95,24620,14.67,394,
532508,JSL,A,31.75,31.75,29.70,30.20,47899,14.60,248,
504067,ZENSARTECH,A,91.25,94.80,90.40,94.30,15511,14.58,178,
524717,TITANBIO,X,68.95,70.20,65.70,66.05,21642,14.49,295,
500414,TIMEX,X,21.80,23.10,20.70,22.05,64117,14.41,220,
522108,YUKEN,X,400.00,405.00,388.10,396.00,3627,14.40,87,
532617,JETAIRWAYS,Z,23.95,23.95,23.55,23.95,59880,14.33,279,
540395,CHEMCRUX,M,88.00,92.00,86.60,88.65,16000,14.33,8,
506390,CLNINDIA,B,352.10,364.50,349.60,358.35,3998,14.31,473,
516030,YASHPAKKA,X,36.30,36.50,35.50,35.95,39305,14.26,92,
511676,GICHSGFIN,A,70.50,70.60,68.30,69.65,20441,14.24,315,
540614,GGENG,M,40.00,41.45,40.00,41.25,35000,14.21,11,
532372,VIRINCHI,X,26.00,26.80,26.00,26.70,53342,14.13,122,
526650,TFCILTD,B,38.60,39.95,36.80,39.95,35729,14.11,165,
532630,GOKEX,B,35.75,35.90,33.90,34.45,40138,14.03,568,
540755,GICRE,A,140.05,141.50,137.50,139.35,10014,13.96,363,
523704,MASTEK,B,300.00,310.55,292.00,295.90,4613,13.89,370,
517174,HONAUT,A,27688.30,27819.45,27467.45,27560.85,50,13.81,27,
541143,BDL,A,239.15,240.00,234.15,235.45,5845,13.81,363,
540396,MANOMAY,M,31.05,31.45,31.05,31.40,44000,13.80,4,
513377,MMTC,A,15.50,15.90,15.25,15.45,88633,13.80,483,
530499,AKCAPIT,X,199.00,208.00,176.10,200.15,6992,13.79,131,
532406,AVANTEL,X,222.00,224.00,215.10,216.25,6318,13.68,90,
533248,GPPL,A,63.40,64.55,62.00,63.45,21516,13.67,409,
532749,ALLCARGO,A,73.50,75.25,73.40,74.80,18332,13.64,331,
532301,TATACOFFEE,A,75.90,75.90,75.05,75.25,17969,13.53,247,
511389,VIDEOIND,Z,1.10,1.15,1.08,1.15,1181040,13.52,283,
530131,UDAICEMENT,X,9.70,9.97,9.70,9.81,135904,13.43,186,
519307,VIKASWSP,B,5.63,5.68,5.59,5.68,235489,13.31,77,
506597,AMAL,X,114.15,131.70,114.15,128.40,10496,13.24,127,
513269,MANINDS,B,46.00,46.00,42.25,42.70,30118,13.10,351,
500133,ESABINDIA,B,1422.00,1450.00,1396.60,1429.30,913,13.07,228,
501301,TATAINVEST,A,747.00,750.75,728.20,739.05,1767,13.05,241,
505192,SMLISUZU,B,375.15,395.00,373.80,382.60,3378,12.94,446,
530431,ADORFO,X,29.95,32.50,29.95,31.60,40858,12.89,178,
539351,PRABHAT,B,65.80,68.80,65.20,68.55,19214,12.86,84,
504973,CHOLAHLDNG,A,253.00,275.35,253.00,275.35,4743,12.85,406,
500407,SWARAJENG,B,1389.95,1389.95,1275.55,1319.70,984,12.82,241,
532505,UCOBANK,A,11.98,12.04,11.06,11.69,107949,12.77,353,
532370,RAMCOSYS,B,74.50,75.20,72.65,73.90,17255,12.76,396,
534976,VMART,A,1648.90,1695.05,1628.55,1647.90,765,12.70,219,
532391,OPTOCIRCUI,T,7.38,7.38,7.38,7.38,171876,12.68,186,
509567,GOACARBON,B,190.00,198.25,187.10,196.00,6537,12.66,308,
519588,DFM,B,213.60,219.25,205.50,214.10,5903,12.66,479,
590106,BANKBEES,B,199.93,207.64,199.00,206.22,6175,12.60,443,
508906,EVERESTIND,B,185.00,191.70,183.85,185.70,6700,12.54,583,
532967,KIRIINDUS,B,315.10,329.20,313.70,329.20,3853,12.49,151,
500403,SUNDRMFAST,A,314.00,316.75,304.45,308.30,4026,12.46,532,
540025,ADVENZYMES,A,155.00,155.75,152.10,152.95,8080,12.41,305,
500620,GESHIP,A,203.40,206.65,198.00,205.35,6159,12.39,603,
507717,DHANUKA,B,580.00,588.60,578.15,581.40,2117,12.33,193,
538835,INTELLECT,A,73.95,74.40,70.45,73.45,16780,12.24,264,
530589,PRIMAPLA,X,33.00,35.25,33.00,35.25,35147,12.19,151,
509243,TVSSRICHAK,A,1479.95,1479.95,1396.00,1403.00,862,12.13,219,
531146,MEDICAMEQ,X,235.75,256.70,233.00,256.70,4804,12.03,74,
533162,HATHWAY,A,24.75,24.75,23.70,23.90,50191,12.01,231,
530343,GENUSPOWER,B,15.40,18.21,15.30,17.17,68648,11.96,241,
526586,WIMPLAST,X,317.00,333.00,314.00,328.05,3656,11.87,102,
523618,DREDGECORP,B,230.25,232.95,228.00,228.65,5068,11.65,388,
539597,JSLHISAR,A,40.95,41.50,39.85,40.00,28916,11.65,116,
500092,CRISIL,A,1415.00,1462.00,1414.65,1445.95,807,11.62,267,
530803,BHAGIL,B,106.00,113.00,106.00,111.75,10452,11.58,661,
500187,HSIL,B,50.10,52.50,50.00,51.45,22353,11.50,349,
507878,UNITECH,Z,1.36,1.36,1.31,1.36,850196,11.50,255,
502420,ORIENTPPR,B,18.10,19.30,18.10,18.85,60711,11.44,222,
526173,ANDREWYU,B,9.50,10.40,9.50,10.17,113743,11.42,638,
512529,SEQUENT,B,85.75,85.80,85.05,85.45,13169,11.25,173,
526608,ELECTHERM,B,95.00,108.40,90.05,108.40,10831,11.24,465,
517500,ROTO,X,95.90,96.45,93.00,93.85,11867,11.20,171,
504112,NELCO,B,177.40,186.35,177.40,186.35,6005,11.11,147,
538562,SKIPPER,B,29.90,30.30,28.95,29.00,38252,11.11,1011,
530759,STERTOOLS,B,121.60,132.75,119.75,128.60,8878,11.10,311,
538961,GENUSPAPER,B,4.85,5.26,4.56,5.26,219139,11.06,258,
526987,URJAGLOBA,B,3.15,3.15,3.15,3.15,349027,10.99,147,
500412,TIRUMALCHM,B,43.55,44.70,42.25,44.05,25137,10.99,452,
526947,LAOPALA,A,152.25,156.75,151.70,155.30,6975,10.84,265,
520066,JAYBARMARU,B,148.00,153.20,147.00,153.20,7152,10.79,282,
524332,BCLIL,X,37.30,38.60,36.50,37.00,29067,10.76,178,
523838,SIMPLEXINF,B,31.30,31.30,31.30,31.30,34345,10.75,49,
532705,JAGRAN,A,40.50,40.50,39.20,39.50,26804,10.70,728,
514043,HIMATSEIDE,A,49.15,49.15,45.30,46.65,22755,10.69,368,
542667,WORL,M,136.00,137.00,131.50,132.50,8000,10.67,8,
532783,DAAWAT,B,26.35,26.70,25.95,26.05,40550,10.64,255,
533267,CANTABIL,B,226.00,232.00,225.00,225.85,4696,10.60,110,
539570,ACEWIN,M,4.88,4.88,4.02,4.87,220800,10.56,22,
532553,WELENT,B,62.75,62.75,62.70,62.75,16790,10.54,36,
532848,DELTACORP*,A,93.80,93.80,93.80,93.80,11166,10.47,87,
500093,CGPOWER,B,6.57,6.57,6.49,6.57,159252,10.45,212,
500338,PRSMJOHNSN,A,36.00,36.65,36.00,36.65,28438,10.38,148,
513517,STEELCAS,X,63.00,82.00,63.00,80.15,13334,10.38,73,
507488,GMBREW,B,402.00,403.05,392.60,393.60,2608,10.36,341,
532439,OLECTRA,B,57.50,57.75,56.10,57.50,18076,10.35,146,
522165,INDSILHYD,X,6.91,7.25,6.91,7.18,142558,10.31,102,
